logfc,adjpv,entrez,symbol
0.169182,0.933421,513,ATP5D
-0.0101523,0.999739,514,ATP5E
-0.214895,0.890328,515,ATP5F1
-0.273384,0.778878,516,ATP5G1
-0.228597,0.808718,517,ATP5G2
-0.352796,0.454287,518,ATP5G3
-0.16442,0.946857,197131,UBR1
-0.137469,0.973119,521,ATP5I
0.0638084,0.999739,522,ATP5J
-0.52222,0.129699,523,ATP6V1A
-0.280052,0.999739,197135,PATL2
-0.189107,0.999739,525,ATP6V1B1
-0.0175581,0.999739,526,ATP6V1B2
-0.161324,0.948619,527,ATP6V0C
-0.229529,0.786463,528,ATP6V1C1
-0.303098,0.611827,529,ATP6V1E1
-0.0227622,0.999739,131601,TPRA1
-0.205904,0.879092,533,ATP6V0B
-0.250733,0.76914,535,ATP6V0A1
-0.195859,0.888587,537,ATP6AP1
-0.0514359,0.999739,538,ATP7A
-0.058803,0.999739,539,ATP5O
-0.0674071,0.999739,540,ATP7B
-0.138593,0.993448,545,ATR
-0.138118,0.970538,546,ATRX
-0.174166,0.970215,131616,TMEM42
0.0478666,0.999739,549,AUH
-0.0399964,0.999739,550,AUP1
-0.166383,0.958475,558,AXL
-0.542838,0.520478,567,B2M
0.188083,0.908529,571,BACH1
0.0643151,0.999739,572,BAD
0.615984,0.0474555,573,BAG1
-0.0286178,0.999739,576,BAI2
-0.108123,0.999739,578,BAK1
1.39289,0.119633,579,NKX3-2
0.499014,0.811683,580,BARD1
0.0163577,0.999739,581,BAX
-0.0413434,0.999739,582,BBS1
-0.0898862,0.999739,583,BBS2
-0.255866,0.7955,585,BBS4
0.777776,0.00867651,586,BCAT1
0.0240961,0.999739,587,BCAT2
-1.27152,0.00982108,590,BCHE
0.424889,0.478676,593,BCKDHA
-0.18398,0.974113,594,BCKDHB
-0.687297,0.164688,595,CCND1
1.52353,0.0286049,596,BCL2
2.82896,0.0151252,597,BCL2A1
-0.0180553,0.999739,598,BCL2L1
-0.069619,0.999739,599,BCL2L2
0.221298,0.842956,602,BCL3
0.888608,0.00192303,604,BCL6
-0.0405689,0.999739,605,BCL7A
0.393692,0.999739,606,NBEAP1
0.0839373,0.999739,607,BCL9
-0.0167347,0.999739,610,HCN2
0.709255,0.728135,611,OPN1SW
-0.0652279,0.999739,613,BCR
0.209574,0.934596,617,BCS1L
-1.19202,0.59589,618,BCYRN1
-0.00228055,0.999739,622,BDH1
-1.58376,0.00192303,623,BDKRB1
-0.580705,0.370623,624,BDKRB2
-0.153288,0.981378,627,BDNF
0.0433029,0.999739,631,BFSP1
1.58667,0.999739,632,BGLAP
0.705237,0.20428,633,BGN
0.6891,0.790761,635,BHMT
-0.151659,0.999739,636,BICD1
-0.374001,0.524474,637,BID
1.1909,0.0120542,639,PRDM1
0.0521006,0.999739,642,BLMH
-0.415753,0.415903,644,BLVRA
-0.148295,0.958943,645,BLVRB
0.9466,0.0858348,646,BNC1
0.0130881,0.999739,648,BMI1
-0.194479,0.999739,197259,MLKL
0.395284,0.411609,649,BMP1
0.152965,0.99704,197258,FUK
0.207646,0.987184,650,BMP2
0.619387,0.0377938,652,BMP4
-0.529738,0.999739,654,BMP6
-0.105819,0.99885,657,BMPR1A
-0.885928,0.556708,658,BMPR1B
-0.00447755,0.999739,659,BMPR2
-0.119504,0.999739,661,POLR3D
-0.221539,0.964975,662,BNIP1
-0.287787,0.641767,663,BNIP2
0.545761,0.134079,664,BNIP3
0.422121,0.384241,665,BNIP3L
0.267126,0.764454,666,BOK
-0.276739,0.705536,667,DST
-0.640982,0.0370129,669,BPGM
-0.131369,0.999739,670,BPHL
-0.131932,0.999739,672,BRCA1
-0.0826276,0.999739,673,BRAF
-0.0369644,0.999739,677,ZFP36L1
0.246158,0.862899,678,ZFP36L2
-0.0583211,0.999739,682,BSG
-0.295459,0.803907,683,BST1
-1.36914,0.00192303,684,BST2
0.706481,0.812361,685,BTC
-0.181523,0.961318,686,BTD
-0.398674,0.392116,687,KLF9
-0.459751,0.685959,688,KLF5
0.151699,0.970545,689,BTF3
0.51249,0.127684,694,BTG1
-0.487034,0.831142,699,BUB1
-0.552824,0.850706,701,BUB1B
-0.171521,0.977959,705,BYSL
-0.348518,0.526055,706,TSPO
-0.285252,0.846215,708,C1QBP
0.692682,0.239255,710,SERPING1
0.0614405,0.999739,197322,ACSF3
0.515832,0.647727,715,C1R
