symbol,entrez,logfc,adjpv
"FAM167A",83648,1.09877074054599,0.0274538415325052
"TRIM25",7706,0.340367634457946,0.0276992751613097
"ISG20L2",81875,0.372674938977479,0.0277873366470627
"USP54",159195,0.422337066689469,0.0277929255470469
"ELOVL1",64834,0.327589510125741,0.0279681947308826
"GPSM2",29899,-0.497453773045005,0.0283714265484908
"TUFM",7284,0.301422791976751,0.0285981845736218
"B4GALT2",8704,0.383640400675777,0.0285981845736218
"FAT4",79633,-0.510699973311764,0.0287005249501021
"NPNT",255743,-0.519857524601334,0.0289865486207277
"SLC25A28",81894,0.415763062971545,0.0289928252844544
"SH3PXD2B",285590,0.302146495833469,0.0290713170536235
"UFD1L",7353,0.361232134594635,0.0295513353977554
"LTBP2",4053,0.316401664324699,0.029867820223986
"ZC3H12C",85463,0.551518074079371,0.0302643214018354
"SAMD9L",219285,0.618253974536075,0.0309377972475224
"SEMA4B",10509,0.377067221527144,0.0315750746194647
"NRCAM",4897,0.987236020689662,0.0316401434620876
"DSG3",1830,-0.285240188712504,0.031794238642839
"P2RY6",5031,1.13738782578556,0.031794238642839
"SCOC",60592,-0.590541170394776,0.031794238642839
"C2orf54",79919,0.880937511906423,0.031794238642839
"PGRMC2",10424,-0.376906945655447,0.0319200210494107
"CREG2",200407,-0.876481694518603,0.0319200210494107
"TRIM47",91107,0.783393118416338,0.0328519101359976
"ERF",2077,-0.362424770194495,0.0331338084325123
"WNT4",54361,0.892607172415037,0.033358622246414
"SLAMF9",89886,0.620042480001367,0.0341441638938866
"FNDC3B",64778,0.322039960942581,0.0349958488106992
"IL1RN",3557,0.330653188151905,0.0350286688341264
"VARS",7407,0.358319454914486,0.0356271780791799
"CYBRD1",79901,-0.417760487060336,0.0356271780791799
"PDPN",10630,0.312072013671018,0.0357219103602658
"CDH10",1008,-0.961339056984673,0.0358164798317067
"HERC6",55008,0.458427171931345,0.0359919852529912
"FLII",2314,0.308824650540156,0.0366744400550271
